"Log_BG","Log_Freq_HAL","Ortho_N","Stimulus","Type","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Experimental_intro","correct_Introduction","correct_Practice_intro","correct_experimenter_kb","correct_response","count_End_Of_Experiment","count_End_Of_Practice","count_Experimental_Loop","count_Experimental_intro","count_Fixation","count_Introduction","count_Practice_Loop","count_Practice_intro","count_Stimulus","count_block_break_feedback","count_experimental_sequence","count_experimenter_kb","count_increment_trial_count","count_init_trial_count","count_logger","count_practice_sequence","count_right","count_task","count_wrong","datetime","description","disable_garbage_collection","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Experimental_Loop","live_row_Practice_Loop","logfile","mouse_backend","opensesame_codename","opensesame_version","osf_always_upload_data","osf_always_upload_experiment","osf_datanode_id","osf_id","repeat_cycle","response","response_End_Of_Experiment","response_Experimental_intro","response_Introduction","response_Practice_intro","response_block_break_feedback","response_experimenter_kb","response_time","response_time_End_Of_Experiment","response_time_Experimental_intro","response_time_Introduction","response_time_Practice_intro","response_time_block_break_feedback","response_time_experimenter_kb","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_End_Of_Experiment","time_End_Of_Practice","time_Experimental_Loop","time_Experimental_intro","time_Fixation","time_Introduction","time_Practice_Loop","time_Practice_intro","time_Stimulus","time_block_break_feedback","time_experimental_sequence","time_experimenter_kb","time_increment_trial_count","time_init_trial_count","time_logger","time_practice_sequence","time_right","time_task","time_wrong","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"3.140404328","10.66","9","deep","word","93.10344827586206","93.10344827586206","1093.4827586206898","1093.4827586206898","black","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","j","0","0","0","0","28","0","0","0","28","NA","24","28","24","0","24","3","28","0","28","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","24","24","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","j","NA","space","space","space","NA","j","993","NA","2002","27712","6523","NA","993","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","105523","4024","38263","31739","106028","NA","105521","106028","105443","51856","107021","45838","104943","4013","98434","Lexical Decision Task","27","31711","29","yes","1024"
"2.6599162","0","2","saff","non-word","93.33333333333333","93.33333333333333","1099.8666666666666","1099.8666666666666","black","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","f","0","0","0","0","29","0","0","0","29","NA","25","29","25","0","25","3","29","0","29","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","25","25","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","f","NA","space","space","space","NA","f","1285","NA","2002","27712","6523","NA","1285","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","107592","4024","38263","31739","108095","NA","107590","108095","107525","51856","109381","45838","107025","4013","98434","Lexical Decision Task","28","32996","30","yes","1024"
"3.003891166","8.05","2","frog","word","93.54838709677419","93.54838709677419","1092.5483870967741","1092.5483870967741","black","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","j","0","0","0","0","30","0","0","0","30","NA","26","30","26","0","26","3","30","0","30","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","26","26","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","j","NA","space","space","space","NA","j","873","NA","2002","27712","6523","NA","873","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","109953","4024","38263","31739","110456","NA","109951","110456","109885","51856","111330","45838","109385","4013","98434","Lexical Decision Task","29","33869","31","yes","1024"
"2.693726949","5.08","3","swig","word","93.75","93.75","1075.6875","1075.6875","black","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","j","0","0","0","0","31","0","0","0","31","NA","27","31","27","0","27","3","31","0","31","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","27","27","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","j","NA","space","space","space","NA","j","553","NA","2002","27712","6523","NA","553","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","111902","4024","38263","31739","112405","NA","111900","112405","111834","51856","112959","45838","111334","4013","98434","Lexical Decision Task","30","34422","32","yes","1024"
"2.980911938","7.15","7","hoop","word","93.93939393939394","93.93939393939394","1058.7272727272727","1058.7272727272727","black","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","j","0","0","0","0","32","0","0","0","32","NA","28","32","28","0","28","3","32","0","32","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","28","28","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","j","NA","space","space","space","NA","j","516","NA","2002","27712","6523","NA","516","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","113536","4024","38263","31739","114041","NA","113535","114041","113463","51856","114557","45838","112962","4013","98434","Lexical Decision Task","31","34938","33","yes","1024"
"3.353210739","0","9","reet","non-word","94.11764705882354","94.11764705882354","1065.5","1065.5","black","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","f","0","0","0","0","33","0","0","0","33","NA","29","33","29","0","29","3","33","0","33","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","29","29","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","f","NA","space","space","space","NA","f","1289","NA","2002","27712","6523","NA","1289","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","115143","4024","38263","31739","115644","NA","115141","115644","115067","51856","116934","45838","114567","4013","98434","Lexical Decision Task","32","36227","34","yes","1024"
"2.996511672","0","7","hoil","non-word","94.28571428571429","94.28571428571429","1058.3714285714286","1058.3714285714286","black","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","f","0","0","0","0","34","0","0","0","34","NA","30","34","30","0","30","3","34","0","34","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","30","30","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","f","NA","space","space","space","NA","f","816","NA","2002","27712","6523","NA","816","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","117506","4024","38263","31739","118007","NA","117504","118007","117437","51856","118823","45838","116937","4013","98434","Lexical Decision Task","33","37043","35","yes","1024"
"3.443783828","7.65","3","verb","word","94.44444444444444","94.44444444444444","1048.25","1048.25","black","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","j","0","0","0","0","35","0","0","0","35","NA","31","35","31","0","31","3","35","0","35","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","31","31","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","j","NA","space","space","space","NA","j","694","NA","2002","27712","6523","NA","694","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","119409","4024","38263","31739","119913","NA","119408","119914","119336","51856","120608","45838","118836","4013","98434","Lexical Decision Task","34","37737","36","yes","1024"
"3.134602053","0","8","jart","non-word","91.89189189189189","91.89189189189189","1049.5135135135135","1049.5135135135135","black","no","legacy","legacy","legacy","0","uniform","0","undefined","undefined","undefined","0","f","0","0","0","0","36","0","0","0","36","NA","32","36","32","0","32","3","36","0","36","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","32","32","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","j","NA","space","space","space","NA","j","1095","NA","2002","27712","6523","NA","1095","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","121196","4024","38263","31739","121701","NA","121194","121701","121126","51856","122797","45838","120626","4013","98434","Lexical Decision Task","34","38832","37","yes","1024"
"2.884795364","0","6","flob","non-word","92.10526315789474","92.10526315789474","1055.5","1055.5","black","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","f","0","0","0","0","37","0","0","0","37","NA","33","37","33","0","33","3","37","0","37","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","33","33","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","f","NA","space","space","space","NA","f","1277","NA","2002","27712","6523","NA","1277","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","124380","4024","38263","31739","124882","NA","124378","124882","124300","51856","126160","45838","120626","4013","122800","Lexical Decision Task","35","40109","38","yes","1024"
"3.282244367","0","6","fute","non-word","92.3076923076923","92.3076923076923","1056.2564102564102","1056.2564102564102","black","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","f","0","0","0","0","38","0","0","0","38","NA","34","38","34","0","34","3","38","0","38","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","34","34","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","f","NA","space","space","space","NA","f","1085","NA","2002","27712","6523","NA","1085","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","126736","4024","38263","31739","127239","NA","126734","127239","126664","51856","128326","45838","126164","4013","122800","Lexical Decision Task","36","41194","39","yes","1024"
"3.303771854","0","9","dath","non-word","92.5","92.5","1049","1049","black","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","f","0","0","0","0","39","0","0","0","39","NA","35","39","35","0","35","3","39","0","39","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","35","35","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","f","NA","space","space","space","NA","f","766","NA","2002","27712","6523","NA","766","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","128904","4024","38263","31739","129409","NA","128903","129410","128837","51856","130177","45838","128337","4013","122800","Lexical Decision Task","37","41960","40","yes","1024"
"3.068433376","8.09","2","bulb","word","92.6829268292683","92.6829268292683","1040.878048780488","1040.878048780488","black","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","j","0","0","0","0","40","0","0","0","40","NA","36","40","36","0","36","3","40","0","40","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","36","36","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","j","NA","space","space","space","NA","j","716","NA","2002","27712","6523","NA","716","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","130768","4024","38263","31739","131271","NA","130766","131272","130687","51856","131988","45838","130186","4013","122800","Lexical Decision Task","38","42676","41","yes","1024"
"2.880623071","0","9","curp","non-word","92.85714285714286","92.85714285714286","1035.642857142857","1035.642857142857","black","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","f","0","0","0","0","41","0","0","0","41","NA","37","41","37","0","37","3","41","0","41","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","37","37","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","f","NA","space","space","space","NA","f","821","NA","2002","27712","6523","NA","821","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","132562","4024","38263","31739","133067","NA","132560","133067","132492","51856","133889","45838","131992","4013","122800","Lexical Decision Task","39","43497","42","yes","1024"
"2.972357144","0","5","dasp","non-word","93.02325581395348","93.02325581395348","1036.906976744186","1036.906976744186","black","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","f","0","0","0","0","42","0","0","0","42","NA","38","42","38","0","38","3","42","0","42","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","38","38","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","f","NA","space","space","space","NA","f","1090","NA","2002","27712","6523","NA","1090","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","134473","4024","38263","31739","134975","NA","134472","134975","134399","51856","136066","45838","133899","4013","122800","Lexical Decision Task","40","44587","43","yes","1024"
